Year,Month,Day,Weekday,High,Low,Close,High_ch_pc_sdbf,Low_ch_pc_sdbf,Close_ch_pc_sdbf,High_ch_tot_sdbf,Low_ch_tot_sdbf,Close_ch_tot_sdbf,Streak,Bestmove
2021,9,1,2,2375.29,2356.99,2368.67,-0.001911346,0.003979652,0.007354338,-4.54,9.38,17.42,1,1.00
2021,8,31,1,2379.83,2347.61,2351.25,-0.00040339,-0.008093337,-0.009169591,-0.96,-19,-21.56,-2,1.00
2021,8,30,0,2380.79,2366.61,2372.81,0.001999336,0.000954952,-0.000139076,4.76,2.26,-0.33,-1,0.00
2021,8,27,4,2376.03,2364.35,2373.14,0.000572383,0.001036226,0.000606791,1.36,2.45,1.44,1,0.00
2021,8,26,3,2374.67,2361.9,2371.7,-0.000816956,-0.000182057,-0.001880508,-1.94,-0.43,-4.46,-1,1.00
2021,8,25,2,2376.61,2362.33,2376.16,-0.001922907,0.001587416,0.003833917,-4.57,3.75,9.11,1,0.00
2021,8,24,1,2381.18,2358.58,2367.05,0.000676135,0.000975163,-0.001901101,1.61,2.3,-4.5,-1,1.00
2021,8,23,0,2379.57,2356.28,2371.55,0.006202801,0.015596618,0.0046594,14.76,36.75,11.05,2,0.00
2021,8,20,4,2364.81,2319.53,2360.5,0.006072369,0.002349614,0.0127939,14.36,5.45,30.2,1,1.00
2021,8,19,3,2350.45,2314.08,2330.3,-0.018375205,-0.023292194,-0.01762434,-43.19,-53.9,-41.07,-2,1.00
2021,8,18,2,2393.64,2367.98,2371.37,0.003062282,0.002056605,-0.005094102,7.33,4.87,-12.08,-1,0.00
2021,8,17,1,2386.31,2363.11,2383.45,-0.004513244,-0.0023486,0.004153643,-10.77,-5.55,9.9,1,0.00
2021,8,16,0,2397.08,2368.66,2373.55,-0.006482888,-0.014835392,-0.014109667,-15.54,-35.14,-33.49,-1,1.00
2021,8,13,4,2412.62,2403.8,2407.04,0.002615414,0.003465347,0.000627327,6.31,8.33,1.51,5,0.00
2021,8,12,3,2406.31,2395.47,2405.53,0.000810369,0.00299315,0.001679464,1.95,7.17,4.04,4,1.00
2021,8,11,2,2404.36,2388.3,2401.49,0.003776473,0.001063518,0.003227163,9.08,2.54,7.75,3,1.00
2021,8,10,1,2395.28,2385.76,2393.74,0.003999532,0.007649554,0.003751452,9.58,18.25,8.98,2,1.00
2021,8,9,0,2385.7,2367.51,2384.76,-0.004489248,-0.005140422,0.001803116,-10.71,-12.17,4.3,1,1.00
2021,8,6,4,2396.41,2379.68,2380.46,-0.003029532,-0.004500605,-0.005553548,-7.26,-10.71,-13.22,-1,1.00
2021,8,5,3,2403.67,2390.39,2393.68,0.002654275,0.003384385,0.000242305,6.38,8.09,0.58,2,0.00
2021,8,4,2,2397.29,2382.3,2393.1,0.005648044,0.004890232,0.00541557,13.54,11.65,12.96,1,1.00
2021,8,3,1,2383.75,2370.65,2380.14,-0.003750393,-0.00171261,-0.000638618,-8.94,-4.06,-1.52,-1,1.00
2021,8,2,0,2392.69,2374.71,2381.66,0.007815471,0.009083214,0.004941931,18.7,21.57,11.77,1,0.00
2021,7,30,4,2373.99,2353.14,2369.89,-0.007780151,-0.011316794,-0.006034035,-18.47,-26.63,-14.3,-1,1.00
2021,7,29,3,2392.46,2379.77,2384.19,0.003214265,0.002584283,0.000964688,7.69,6.15,2.3,2,0.00
2021,7,28,2,2384.77,2373.62,2381.89,-0.000398361,0.002793202,0.002485421,-0.95,6.63,5.92,1,1.00
2021,7,27,1,2385.72,2366.99,2375.97,-0.002950891,-0.003430517,-0.004920096,-7.04,-8.12,-11.69,-1,1.00
2021,7,26,0,2392.76,2375.11,2387.66,0.003326702,0.007271242,0.001243896,7.96,17.27,2.97,5,0.00
2021,7,23,4,2384.8,2357.84,2384.69,0.011598457,0.007133648,0.013561511,27.66,16.82,32.34,4,1.00
2021,7,22,3,2357.14,2341.02,2352.35,0.007810312,0.010354461,0.00764342,18.41,24.24,17.98,3,1.00
2021,7,21,2,2338.73,2316.78,2334.37,0.012198928,0.01504243,0.013206989,28.53,34.85,30.83,2,1.00
2021,7,20,1,2310.2,2281.93,2303.54,-0.008778461,0.000609133,0.00698056,-20.28,1.39,16.08,1,1.00
2021,7,19,0,2330.48,2280.54,2287.46,-0.010547183,-0.02261745,-0.022444108,-24.58,-51.58,-51.34,-3,1.00
2021,7,16,4,2355.06,2332.12,2338.8,-0.004216453,-0.00243984,-0.002432872,-9.93,-5.69,-5.69,-2,0.00
2021,7,15,3,2364.99,2337.81,2344.49,0.002668087,-0.000260928,-0.005054404,6.31,-0.61,-11.85,-1,0.00
2021,7,14,2,2358.68,2338.42,2356.34,0.002280937,0.002022733,0.003034367,5.38,4.73,7.15,4,0.00
2021,7,13,1,2353.3,2333.69,2349.19,0.006459015,0.008775801,0.004878277,15.2,20.48,11.46,3,1.00
2021,7,12,0,2338.1,2313.21,2337.73,0.007163937,0.006134333,0.00778533,16.75,14.19,18.2,2,1.00
2021,7,9,4,2321.35,2299.02,2319.53,5.17E-05,0.008655862,0.012756895,0.12,19.9,29.59,1,1.00
2021,7,8,3,2321.23,2279.12,2289.94,-0.002085101,-0.009042964,-0.015777706,-4.84,-20.61,-36.13,-1,1.00
2021,7,7,2,2326.07,2299.73,2326.07,0.005717799,0.006387706,0.016065725,13.3,14.69,37.37,1,0.00
2021,7,6,1,2312.77,2285.04,2288.7,0.005815537,0.005732941,-0.004530956,13.45,13.1,-10.37,-1,1.00
2021,7,5,0,2299.32,2271.94,2299.07,0.000134822,-0.003490409,0.004410479,0.31,-7.93,10.14,3,0.00
2021,7,2,4,2299.01,2279.87,2288.93,0.008490611,0.011162917,0.006570756,19.52,25.45,15.04,2,1.00
2021,7,1,3,2279.49,2254.42,2273.89,-0.002790098,0.002395295,0.004731979,-6.36,5.4,10.76,1,1.00
2021,6,30,2,2285.85,2249.02,2263.13,0.001539909,-0.003241412,-0.007343811,3.52,-7.29,-16.62,-1,1.00
2021,6,29,1,2282.33,2256.31,2279.75,0.002344096,0.001014931,0.01026867,5.35,2.29,23.41,1,0.00
2021,6,28,0,2276.98,2254.02,2256.34,0.002389129,0.003904136,-0.006470656,5.44,8.8,-14.6,-1,1.00
2021,6,24,3,2271.54,2245.22,2270.94,-0.001580426,0.001327264,0.012637938,-3.59,2.98,28.7,1,0.00
2021,6,23,2,2275.13,2242.24,2242.24,0.000457117,-0.005084202,-0.011488511,1.04,-11.4,-25.76,-1,1.00
2021,6,22,1,2274.09,2253.64,2268,0.00176774,0.011709945,0.000939153,4.02,26.39,2.13,2,0.00
2021,6,21,0,2270.07,2227.25,2265.87,-0.006951327,-0.008059266,0.007877769,-15.78,-17.95,17.85,1,1.00
2021,6,18,4,2285.85,2245.2,2248.02,0.000813702,-0.010845359,-0.011027482,1.86,-24.35,-24.79,-2,1.00
2021,6,17,3,2283.99,2269.55,2272.81,-0.004067443,-0.001868212,-0.005983782,-9.29,-4.24,-13.6,-1,0.00
2021,6,16,2,2293.28,2273.79,2286.41,-0.002106154,-0.001917503,0.002772906,-4.83,-4.36,6.34,1,0.00
2021,6,15,1,2298.11,2278.15,2280.07,-0.000987768,0.001536334,-0.002004324,-2.27,3.5,-4.57,-1,1.00
2021,6,14,0,2300.38,2274.65,2284.64,0.008250811,0.00497659,0.002643743,18.98,11.32,6.04,2,0.00
2021,6,11,4,2281.4,2263.33,2278.6,0.003572368,0.001241533,0.004687089,8.15,2.81,10.68,1,1.00
2021,6,10,3,2273.25,2260.52,2267.92,-0.002199494,-0.001911065,-0.001926876,-5,-4.32,-4.37,-2,1.00
2021,6,9,2,2278.25,2264.84,2272.29,-0.001457259,0.001430565,-0.001139819,-3.32,3.24,-2.59,-1,0.00
2021,6,8,1,2281.57,2261.6,2274.88,0.00068374,-0.001812876,0.003151815,1.56,-4.1,7.17,1,0.00
